-1.744900524951744636e-01,9.774782681070812163e-02,-2.481185420144116707e-02,-9.481084434213074563e-02,2.013250077829104034e-02,9.649762301510025897e-02,2.647730934394237901e-01,3.721521644626137326e-01,-1.638446626972713815e-01,-2.248295060362605902e-01,-3.625197895281778160e-01,-2.330333593056476138e-01,-2.076245987680447047e-01,1.552829399468683980e-01,-4.003579881691049502e-01
-5.550751746149070742e-01,1.598215633602141361e-01,-1.367886343666224469e-01,1.253490271472278150e-01,-5.753826721597177229e-01,-2.419374603941063795e-01,-5.671769873025666459e-02,2.347790222312229058e-01,2.065663502220059788e-01,1.159466504246332019e-01,3.019292355774800818e-01,-2.896740880760608275e-02,-9.264363914779631670e-02,-2.782970250650771901e-02,3.665281828559993627e-01
1.371828059582952952e-01,-2.077486927898785363e-01,-3.903289788506692504e-01,1.588412510635164032e-01,-1.315958640989062511e-01,4.468931704542230543e-01,5.430114341118551929e-02,-2.759067038491608836e-01,2.472166481491030465e-01,-1.447726377267052333e-01,-2.419304061078739465e-01,4.513052884406386078e-01,-2.192049875385374547e-01,4.726061679002561688e-01,1.748484271312313876e-01
2.678808092171528488e-01,-1.155426545455152249e-01,-6.117856227850227979e-01,8.764262096607697283e-02,-9.526432015250349550e-02,-4.286820214625620684e-01,3.239398233007032002e-01,-3.835276401231273342e-03,3.658335058827520969e-01,2.591993843061382030e-01,3.370536617034206039e-01,-1.272715168249483608e-01,-1.888143825631755368e-01,1.958592215961471317e-01,2.434093631173649963e-01
2.978081250700536087e-01,3.327865298429186214e-01,-1.652252987409369711e-01,-8.456771495713720499e-02,-1.617733793507789564e-01,-2.500749688404062254e-02,8.048713016231065498e-02,3.877058471478456170e-01,-5.217675759264001067e-02,-3.517345391810720034e-01,-3.894374567319618397e-01,2.790761719490152809e-02,6.654892980995254226e-02,-3.814957839557830965e-01,-1.916254425746150847e-01
4.496804368180232214e-02,-7.495265274122950294e-02,1.011875283660731289e-01,6.024824340858989102e-02,-2.165978475565138173e-01,-5.421265062920015143e-02,1.480106075458180181e-01,-2.944129716734479874e-01,1.112993189459671357e-02,4.631185387716579283e-01,6.152387940088196311e-02,1.529055297837672855e-01,1.794138828818863940e-01,6.720885916739054167e-02,-4.909705498443944216e-01
-1.228551708565950723e-01,1.300124425218850410e-01,-5.003198280150829985e-03,2.069613747097496237e-01,-4.654963674437166965e-01,1.253183133261719373e-01,-4.418527305806488892e-01,-2.963695975140965416e-02,-2.458398444057001142e-01,-7.652139569672866681e-02,-2.807061036247284758e-01,1.508535665665936276e-01,3.255268184191948411e-01,3.630133518198784548e-02,1.790543617503076168e-01
-3.810379525888709651e-01,-6.633429352814384193e-03,1.153428254483926385e-01,-3.233606329736867235e-01,-1.124476725371974656e-01,-1.477722176550209654e-01,3.651536696897489387e-01,3.391793691875318040e-02,2.586094767333830813e-01,4.074704304127945570e-02,1.631537204503216432e-01,-6.294853382136311737e-02,-1.938064091017482615e-01,4.041419617251474361e-01,-2.886669761532041634e-02
-4.179413116092416391e-01,1.974818077873202182e-01,3.929971819551305451e-02,-3.345241190684677263e-02,-4.289530101652681560e-01,2.724700378968241687e-01,-2.846244524572992263e-01,1.285705999388647991e-01,2.006850149507038716e-01,2.753851717524866127e-01,-3.317237611629737792e-02,2.358630218938350398e-01,-1.701509927764591756e-01,-1.241755813336799241e-01,8.391740148765746213e-03
-3.163203381281953219e-01,-5.217332637709101023e-02,-5.135018449803403495e-01,2.762371906773101737e-01,2.175384669781720293e-01,2.879485306957364488e-01,-1.877648076660956011e-01,-3.954661483936052768e-01,2.672866130637088777e-01,-1.571427406557110718e-01,-1.173626047102941244e-01,5.186436341826584639e-01,-2.139059304579897774e-03,5.444740954875699757e-01,4.724886626739380757e-01
